id,host_since,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,room_type,bathrooms,bedrooms,beds,price,availability_365,estimated_occupancy_l365d,number_of_reviews_ly,last_review,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,geometry,AREA,zona_peuat,Reviews
44423962,2014,1,2,1,el Raval,Ciutat Vella,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(430599.298849473, 4581424.25145308)",1316.17983204,1,0
44423965,2011,2,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,5,6,187,74,255,64,2025-02-20,4.84,4.89,4.89,4.93,4.76,"c(430597.177518285, 4583123.0106908)",1316.17983204,1,1
44424568,2011,1,2,2,el Poble Sec,Sants-Montjuïc,Entire home/apt,1,2,2,113,0,174,33,2025-02-18,4.69,4.35,4.43,4.6,4.38,"c(430755.123898424, 4580491.23249895)",1316.17983204,1,1
44428988,2018,2,2,2,les Tres Torres,Sarrià-Sant Gervasi,Entire home/apt,1,2,2,NA,0,80,10,2024-09-15,4.75,4.69,4.72,4.59,4.25,"c(427256.626667444, 4582736.09877701)",1092.73224987,3,1
44429480,2018,2,2,2,les Tres Torres,Sarrià-Sant Gervasi,Entire home/apt,1,2,2,218,72,128,11,2025-02-26,4.82,4.85,4.85,4.71,4.47,"c(427264.76385341, 4582713.81108209)",1092.73224987,3,1
44438820,2019,1,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,1,1,80,275,6,1,2024-09-11,4.7,5,4.8,5,4.3,"c(429627.583637739, 4582370.7071076)",1316.17983204,1,1
44439686,2014,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room,1,2,2,159,330,234,40,2025-02-16,4.44,4.8,4.79,4.89,4.44,"c(431127.743012771, 4582122.01969246)",1316.17983204,1,1
44441044,2018,1,2,2,el Raval,Ciutat Vella,Entire home/apt,2,2,3,90,248,0,0,2023-05-15,5,5,5,5,5,"c(430242.491657298, 4581886.22591981)",1316.17983204,1,0
45049216,2021,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,4,148,149,66,13,2025-02-13,4.36,4.76,4.68,4.76,4.6,"c(431086.82611442, 4584148.68213469)",1334.33646724,2,1
45049217,2021,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,4,148,115,18,4,2025-02-18,4.64,4.71,4.64,5,4.5,"c(430933.98289993, 4584162.35168743)",1334.33646724,2,1
45068142,2019,1,2,2,Sant Antoni,Eixample,Private room,1,1,2,95,88,255,11,2024-10-01,4.38,4.86,5,4.76,4.43,"c(429574.053285007, 4580820.15339649)",1316.17983204,1,1
45072058,2021,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,4,148,0,24,3,2025-01-05,4.6,4.8,4.4,5,4.6,"c(431092.243833753, 4584103.1087419)",1334.33646724,2,1
45072540,2021,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,4,135,116,66,14,2025-01-21,4.53,4.53,4.53,4.95,4.37,"c(430932.099402567, 4584140.16387277)",1334.33646724,2,1
44443957,2014,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Private room,1,1,2,140,264,180,32,2025-02-24,4.63,4.85,4.83,4.96,4.58,"c(430997.864481152, 4582180.99034942)",1316.17983204,1,1
44454129,2020,1,2,1,l'Antiga Esquerra de l'Eixample,Eixample,Private room,NA,1,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(428895.99202467, 4582628.77699718)",1316.17983204,1,0
44468990,2017,1,2,2,el Poble Sec,Sants-Montjuïc,Private room,NA,NA,NA,NA,0,0,0,2023-12-30,4.8,4.95,4.98,4.87,4.89,"c(429406.060974316, 4580616.3843634)",1316.17983204,1,0
44469306,2019,1,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,2,2,95,61,12,2,2024-07-01,4.6,4.9,4.8,5,4.5,"c(429745.99089835, 4582337.35945517)",1316.17983204,1,1
44470413,2012,1,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,2,3,3,NA,158,0,0,2022-04-03,5,5,5,5,5,"c(430173.642317979, 4582464.23893246)",1316.17983204,1,0
44482243,2017,1,2,2,el Camp de l'Arpa del Clot,Sant Martí,Entire home/apt,1,2,2,143,349,144,22,2025-02-24,4.79,4.95,4.82,4.82,4.62,"c(431145.353792181, 4584853.15882228)",474.370862243,3,1
44482987,2016,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,2,3,229,0,60,9,2025-03-03,4.91,4.97,4.85,4.88,4.52,"c(429588.471691131, 4582209.20682149)",1316.17983204,1,1
44482988,2016,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,2,3,230,0,84,15,2025-03-09,4.88,4.94,4.88,4.82,4.64,"c(429588.471691131, 4582209.20682149)",1316.17983204,1,1
45086097,2015,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,2,2,55,226,62,6,2024-07-02,3.93,4.43,4.64,4.79,4,"c(431439.46397517, 4582104.62941737)",1316.17983204,1,1
45094608,2021,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,4,137,98,42,13,2024-12-13,4.48,4.84,4.8,4.96,4.32,"c(431101.249320879, 4583995.3250717)",1334.33646724,2,1
45094687,2021,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,4,122,108,6,1,2025-02-21,4.5,4,4,5,3.75,"c(431058.20805454, 4583952.43351418)",1334.33646724,2,1
45094689,2021,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,4,137,0,6,4,2025-02-18,4.09,4.55,4.55,4.82,4.18,"c(430905.244194128, 4583953.89155175)",1334.33646724,2,1
45094691,2021,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,4,137,135,60,14,2025-01-07,4.44,4.74,4.71,4.94,4.47,"c(431063.985143965, 4583944.60649277)",1334.33646724,2,1
44483001,2016,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,2,3,234,89,186,28,2025-03-03,4.83,4.98,4.95,4.81,4.53,"c(429588.471691131, 4582209.20682149)",1316.17983204,1,1
44483010,2016,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,2,3,211,111,42,9,2024-09-17,4.69,4.88,4.91,4.72,4.34,"c(429588.471691131, 4582209.20682149)",1316.17983204,1,1
44483026,2016,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,2,3,219,82,114,17,2025-02-03,4.62,4.88,4.82,4.82,4.53,"c(429588.471691131, 4582209.20682149)",1316.17983204,1,1
44483036,2016,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,2,3,226,105,18,4,2025-01-03,4.44,4.61,4.61,4.44,4.22,"c(429588.471691131, 4582209.20682149)",1316.17983204,1,1
44483046,2016,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,2,3,236,46,255,49,2025-03-03,4.88,4.94,4.95,4.83,4.75,"c(429684.454342438, 4582113.67792011)",1316.17983204,1,1
44483063,2016,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,2,3,243,0,102,13,2025-02-26,4.81,4.94,4.86,4.78,4.54,"c(429588.471691131, 4582209.20682149)",1316.17983204,1,1
44483077,2016,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,2,3,180,68,174,28,2025-02-16,4.82,4.92,4.92,4.86,4.68,"c(429588.471691131, 4582209.20682149)",1316.17983204,1,1
45094694,2021,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,4,137,113,12,5,2024-12-27,3.54,4.62,4.92,5,3.46,"c(430976.833202017, 4584185.25912813)",1334.33646724,2,1
45094696,2021,1,2,2,la Sagrada Família,Eixample,Entire home/apt,1,2,4,137,108,54,11,2025-01-06,4.67,4.52,4.48,4.91,4.36,"c(431067.825367715, 4583996.75348385)",1334.33646724,2,1
45095515,2019,1,2,2,el Camp de l'Arpa del Clot,Sant Martí,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(431815.117032506, 4585146.59667977)",474.370862243,3,0
45100047,2020,1,2,1,el Barri Gòtic,Ciutat Vella,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(431377.495725063, 4581476.79568122)",1316.17983204,1,0
45111588,2010,0,2,2,el Fort Pienc,Eixample,Entire home/apt,2,3,4,134,319,186,31,2025-02-22,4.71,4.54,4.74,4.79,4.41,"c(431263.349909425, 4583018.95256335)",1334.33646724,2,1
45112738,2011,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,2,3,7,300,336,24,2,2025-02-04,3.71,4.32,4.36,4.71,3.75,"c(430876.369872798, 4582242.10395908)",1316.17983204,1,1
45113156,2015,1,2,2,Sant Antoni,Eixample,Private room,1,1,0,70,177,0,0,NA,NA,NA,NA,NA,NA,"c(429692.297508249, 4581370.81847415)",1334.33646724,2,0
45128265,2010,0,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,2,3,5,142,296,156,27,2025-02-23,4.37,4.79,4.71,4.87,4.27,"c(429832.486509498, 4582203.28643841)",1316.17983204,1,1
44483088,2016,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,2,3,228,53,96,13,2025-02-25,4.88,4.97,4.89,4.78,4.75,"c(429588.471691131, 4582209.20682149)",1316.17983204,1,1
44483104,2016,2,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,1,2,238,108,18,1,2025-03-02,4.82,5,5,4.86,4.79,"c(429588.471691131, 4582209.20682149)",1316.17983204,1,1
44485262,2014,2,2,2,Sant Antoni,Eixample,Entire home/apt,2,3,5,278,254,255,61,2025-02-07,4.93,4.95,4.97,4.83,4.77,"c(429329.237691914, 4581014.61627724)",1334.33646724,2,1
45212749,2018,2,2,2,la Barceloneta,Ciutat Vella,Entire home/apt,1,2,2,49,278,62,1,2024-11-09,4.5,5,5,4.75,4.5,"c(432181.038532904, 4581290.47573578)",1316.17983204,1,1
45213202,2016,2,2,2,la Dreta de l'Eixample,Eixample,Private room,1,1,1,131,178,24,2,2025-03-01,5,5,5,5,4.86,"c(429994.810886723, 4583079.9551427)",1316.17983204,1,1
45228987,2019,1,2,2,Sant Antoni,Eixample,Entire home/apt,1,2,4,203,241,210,35,2025-02-19,4.22,4.61,4.33,4.64,4.31,"c(429771.26616651, 4581494.40502148)",1316.17983204,1,1
45229470,2019,1,2,2,Sant Antoni,Eixample,Private room,1,0,6,144,291,36,9,2025-01-07,4.36,4.76,4.56,4.68,4.4,"c(429705.170055293, 4581318.51004867)",1334.33646724,2,1
45231475,2019,1,2,1,el Camp de l'Arpa del Clot,Sant Martí,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(431577.873019748, 4584363.86186408)",474.370862243,3,0
45232753,2013,1,2,2,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire home/apt,1,2,2,78,0,0,0,NA,NA,NA,NA,NA,NA,"c(428032.863317946, 4583779.79665388)",1334.33646724,2,0
45128612,2010,0,2,2,el Camp de l'Arpa del Clot,Sant Martí,Entire home/apt,1,2,2,91,304,255,43,2025-02-24,4.76,4.82,4.81,4.79,4.53,"c(431286.879235972, 4584969.50467462)",474.370862243,3,1
45128842,2010,0,2,2,la Sagrada Família,Eixample,Entire home/apt,1,3,3,96,1,222,36,2025-02-27,4.81,4.65,4.78,4.95,4.59,"c(431134.059160663, 4584017.21870627)",1334.33646724,2,1
45128924,2010,0,2,2,Sant Antoni,Eixample,Entire home/apt,2,3,5,112,306,132,23,2025-03-02,4.5,4.68,4.72,4.83,4.43,"c(429344.590297292, 4580787.96770095)",1316.17983204,1,1
45129046,2010,0,2,2,Sant Antoni,Eixample,Entire home/apt,1,2,4,95,301,54,8,2025-01-26,4.44,4.56,4.61,4.69,4.29,"c(429976.313263034, 4580906.18913785)",1316.17983204,1,1
45129179,2010,0,2,2,el Camp de l'Arpa del Clot,Sant Martí,Entire home/apt,1,2,4,99,304,138,24,2025-03-08,4.34,4.63,4.76,4.63,4.23,"c(431974.301945088, 4584386.77300909)",474.370862243,3,1
45129269,2010,0,2,2,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Entire home/apt,1,0,1,95,321,210,39,2025-02-16,4.58,4.71,4.78,4.72,4.34,"c(428585.906323279, 4582809.47450289)",1334.33646724,2,1
45129366,2010,0,2,2,Sant Antoni,Eixample,Entire home/apt,1,2,2,97,322,228,41,2025-02-28,4.64,4.7,4.74,4.83,4.43,"c(429733.990983893, 4581444.80339471)",1316.17983204,1,1
45132295,2018,2,2,2,la Bordeta,Sants-Montjuïc,Private room,1,1,4,174,301,90,22,2024-11-02,4.86,4.9,4.86,4.68,4.65,"c(427766.158761903, 4580338.3135125)",272.562045197,3,1
45132322,2018,2,2,2,Sants,Sants-Montjuïc,Private room,1,1,2,101,264,255,97,2025-03-02,4.79,4.79,4.79,4.53,4.56,"c(427873.497576755, 4580534.8768608)",1334.33646724,2,1
45233584,2019,1,2,2,el Raval,Ciutat Vella,Private room,NA,1,NA,NA,356,0,0,NA,NA,NA,NA,NA,NA,"c(430760.474466265, 4581313.90175524)",1316.17983204,1,0
45246317,2019,1,2,2,Sant Antoni,Eixample,Private room,NA,NA,NA,NA,338,18,2,2025-02-20,3.67,4.67,4.5,4.83,3.5,"c(429769.41862891, 4581390.05583752)",1334.33646724,2,1
45246483,2019,1,2,2,Sant Antoni,Eixample,Private room,NA,NA,NA,NA,331,12,3,2024-11-05,2.81,3.75,3.69,4.25,3.19,"c(429773.185934078, 4581519.92304694)",1316.17983204,1,1
45246616,2019,1,2,2,Sant Antoni,Eixample,Private room,NA,NA,NA,NA,331,6,1,2024-04-17,2.25,2.75,2,3.5,2.75,"c(429604.81838865, 4581318.37387691)",1334.33646724,2,1
45246620,2019,1,2,2,Sant Antoni,Eixample,Private room,2,0,4,104,335,84,29,2025-02-18,4.15,4.75,4.44,4.62,4.09,"c(429775.393140905, 4581488.8135847)",1316.17983204,1,1
45246623,2019,1,2,2,Sant Antoni,Eixample,Private room,1,0,1,88,339,84,14,2025-02-08,4.32,4.67,4.47,4.73,4.36,"c(429645.245758325, 4581347.95906734)",1334.33646724,2,1
45246625,2019,1,2,2,Sant Antoni,Eixample,Private room,2,0,3,100,335,120,11,2025-02-18,4.26,4.74,4.14,4.51,4.37,"c(429764.257291925, 4581547.76679215)",1316.17983204,1,1
45246997,2019,1,2,2,el Raval,Ciutat Vella,Private room,NA,1,NA,NA,365,0,1,2024-01-27,4.5,4.83,4.67,5,4.5,"c(430778.958329755, 4581498.03243992)",1316.17983204,1,1
45249194,2016,2,2,2,la Dreta de l'Eixample,Eixample,Private room,1,1,1,172,227,0,0,2021-11-22,5,5,5,5,5,"c(429990.641766399, 4583081.105731)",1316.17983204,1,0
45132510,2019,1,2,2,Sant Andreu,Sant Andreu,Entire home/apt,1,1,1,129,317,128,1,2025-02-23,4,4.67,3.67,4.33,4.33,"c(432251.591411128, 4586862.33423131)",1081.44121605,3,1
45135416,2013,1,2,2,la Dreta de l'Eixample,Eixample,Private room,NA,1,NA,NA,238,0,0,NA,NA,NA,NA,NA,NA,"c(429689.353755514, 4582963.00253206)",1316.17983204,1,0
45141150,2017,1,2,2,Sant Andreu,Sant Andreu,Entire home/apt,1,1,2,68,10,0,1,2024-03-09,3.5,4.75,5,4.75,4,"c(432289.031541056, 4587826.82594781)",1081.44121605,3,1
45149374,2019,1,2,2,el Barri Gòtic,Ciutat Vella,Entire home/apt,1,0,2,160,282,216,33,2025-02-28,4.8,4.72,4.74,4.89,4.68,"c(431181.784093503, 4581737.34779338)",1316.17983204,1,1
45153542,2012,1,2,2,el Raval,Ciutat Vella,Entire home/apt,1,1,1,65,54,124,3,2024-09-14,4.44,4.75,4.94,4.5,4.5,"c(430265.764097182, 4581524.04834203)",1316.17983204,1,1
45167931,2020,2,2,2,Sant Antoni,Eixample,Entire home/apt,1,2,2,125,1,255,50,2025-02-17,4.71,4.78,4.76,4.87,4.53,"c(429955.842366897, 4581557.01523429)",1316.17983204,1,1
45171526,2017,1,2,2,Sant Antoni,Eixample,Entire home/apt,1,2,2,75,308,0,0,2023-09-03,4.33,5,4.67,4.67,4,"c(429526.492791333, 4581261.40013681)",1334.33646724,2,0
45171858,2019,1,2,2,el Barri Gòtic,Ciutat Vella,Entire home/apt,1,0,2,162,285,18,5,2024-10-06,4.67,4.52,4.57,4.76,4.67,"c(431343.576421735, 4581603.68924287)",1316.17983204,1,1
45265445,2019,1,2,2,el Fort Pienc,Eixample,Entire home/apt,2,2,1,283,284,36,10,2025-01-02,4.43,4.74,4.3,4.78,4.45,"c(431397.416219884, 4583138.70262141)",1334.33646724,2,1
45265578,2019,1,2,2,el Barri Gòtic,Ciutat Vella,Entire home/apt,1,0,2,173,288,138,22,2025-02-15,4.61,4.54,4.44,4.78,4.32,"c(431225.164547704, 4581550.40825645)",1316.17983204,1,1
45266586,2019,1,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Private room,1,1,1,114,342,150,30,2025-02-14,4.25,4.65,4.62,4.88,4.29,"c(429641.695551658, 4582101.87984992)",1316.17983204,1,1
45266889,2012,1,2,2,el Raval,Ciutat Vella,Entire home/apt,1,0,1,45,107,192,4,2024-10-23,4.83,4.83,4.67,4.67,4.67,"c(430845.910959085, 4581153.20503312)",1316.17983204,1,1
45279972,2020,1,2,2,el Carmel,Horta-Guinardó,Private room,1,1,1,55,223,255,45,2025-02-08,4.64,4.79,4.8,4.6,4.74,"c(429854.470576562, 4585593.90612403)",850.437775277,3,1
45281454,2019,1,2,2,el Raval,Ciutat Vella,Entire home/apt,1,2,2,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(430680.210186182, 4581559.59673241)",1316.17983204,1,0
45281549,2019,1,2,2,Sant Antoni,Eixample,Private room,1,1,2,114,345,102,19,2025-02-23,4.59,4.72,4.81,4.97,4.44,"c(430015.123398052, 4581720.76503211)",1316.17983204,1,1
45282768,2010,0,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,3,3,121,315,156,28,2025-03-02,4.39,4.79,4.82,4.6,4.32,"c(428834.518503085, 4582413.98377227)",1316.17983204,1,1
45282903,2010,0,2,2,el Poblenou,Sant Martí,Entire home/apt,1,2,3,152,242,224,28,2025-03-01,4.57,4.72,4.75,4.67,4.39,"c(433308.239551704, 4583100.87025147)",1316.17983204,1,1
45190043,2017,1,2,2,la Sagrada Família,Eixample,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(430863.725798941, 4584508.32230056)",1334.33646724,2,0
45679907,2018,2,2,2,la Bordeta,Sants-Montjuïc,Private room,1,1,1,97,243,255,76,2025-03-02,4.87,4.87,4.84,4.61,4.46,"c(427778.603566045, 4580328.19687868)",272.562045197,3,1
45682479,2014,1,2,2,Sarrià,Sarrià-Sant Gervasi,Private room,2,1,3,154,84,24,4,2024-12-27,5,5,5,4.89,4.44,"c(426656.793187522, 4583527.13091862)",1092.73224987,3,1
45694067,2020,1,2,1,Sant Antoni,Eixample,Private room,NA,1,NA,NA,284,12,5,2024-10-18,4.6,4.66,4.52,4.83,4.17,"c(430075.302671049, 4581804.56590335)",1316.17983204,1,1
45694226,2020,1,2,1,Sant Antoni,Eixample,Private room,1,1,1,93,244,18,4,2025-01-02,4.31,4.74,4.51,4.74,4.34,"c(430075.302671049, 4581804.56590335)",1316.17983204,1,1
45694257,2020,1,2,1,Sant Antoni,Eixample,Private room,1,1,1,115,267,24,4,2025-01-17,4.73,4.45,4.73,4.91,4.45,"c(430075.302671049, 4581804.56590335)",1316.17983204,1,1
45694284,2020,1,2,1,Sant Antoni,Eixample,Private room,1,1,2,139,284,120,29,2025-02-19,4.5,4.74,4.66,4.88,4.5,"c(430075.302671049, 4581804.56590335)",1316.17983204,1,1
45733680,2020,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,2,2,NA,277,18,3,2024-11-28,5,5,5,4.83,4.33,"c(431451.309945663, 4581765.88087953)",1316.17983204,1,1
45734359,2020,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,2,2,65,264,186,2,2025-02-15,4.36,4.86,4.71,4.5,4.07,"c(431119.6649919, 4582239.78669525)",1316.17983204,1,1
45737135,2018,1,2,2,Sants - Badal,Sants-Montjuïc,Entire home/apt,1,1,1,45,363,248,3,2025-03-05,3.69,4.63,4.5,4.5,3.75,"c(426880.758700918, 4580882.28476479)",272.562045197,3,1
45282942,2010,0,2,2,el Poblenou,Sant Martí,Entire home/apt,1,2,4,118,332,96,12,2025-02-22,4.69,4.75,4.69,4.81,4.5,"c(433282.461026275, 4584204.72649175)",1316.17983204,1,1
45294779,2016,2,2,2,la Dreta de l'Eixample,Eixample,Private room,1,1,1,122,239,102,13,2025-02-14,4.49,4.75,4.8,4.91,4.45,"c(430866.828672115, 4582680.19590174)",1316.17983204,1,1
45295077,2016,2,2,2,la Dreta de l'Eixample,Eixample,Private room,1,1,2,128,198,12,2,2024-05-27,4,4.5,4.75,4.75,4,"c(430866.828672115, 4582680.19590174)",1316.17983204,1,1
45316066,2020,1,2,2,la Vila de Gràcia,Gràcia,Entire home/apt,2,3,3,186,339,0,0,2022-06-27,3,5,4,5,3,"c(429627.415407159, 4583127.92719819)",1316.17983204,1,0
45320124,2020,1,2,1,el Poble Sec,Sants-Montjuïc,Entire home/apt,1,2,3,NA,0,0,0,2020-12-30,5,5,5,5,4,"c(429920.131227913, 4580458.17647805)",1316.17983204,1,0
45325166,2020,1,2,2,el Poble Sec,Sants-Montjuïc,Entire home/apt,2,4,7,91,0,156,25,2025-03-05,4.32,4.68,4.61,4.74,4.26,"c(430988.377798399, 4580657.88201649)",1316.17983204,1,1
45326982,2016,1,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Entire home/apt,1,3,3,68,162,128,2,2024-12-03,4.5,4.5,4.5,5,4,"c(429343.35642239, 4582254.02855457)",1316.17983204,1,1
45339212,2010,0,2,2,el Parc i la Llacuna del Poblenou,Sant Martí,Entire home/apt,2,3,3,93,293,174,38,2025-02-18,4.4,4.71,4.73,4.84,4.23,"c(432149.550208489, 4582928.43561682)",1334.33646724,2,1
45342192,2014,2,2,2,el Fort Pienc,Eixample,Entire home/apt,1,1,1,278,362,0,0,NA,NA,NA,NA,NA,NA,"c(431393.073393254, 4582680.19590638)",1334.33646724,2,0
45746558,2013,1,2,2,la Dreta de l'Eixample,Eixample,Private room,1,1,2,160,249,12,1,2025-01-26,5,4.67,4.33,5,4.67,"c(430326.092367904, 4582145.22875457)",1316.17983204,1,1
45746921,2020,2,2,2,el Barri Gòtic,Ciutat Vella,Entire home/apt,2,2,2,272,256,255,53,2025-02-22,4.81,4.89,4.94,4.8,4.63,"c(431143.390345, 4581240.93764406)",1316.17983204,1,1
45766989,2013,1,2,2,el Poble Sec,Sants-Montjuïc,Entire home/apt,1,2,1,141,310,0,0,NA,NA,NA,NA,NA,NA,"c(429739.754519936, 4580486.5694486)",1316.17983204,1,0
45794650,2015,2,2,2,la Dreta de l'Eixample,Eixample,Entire home/apt,1,3,5,219,273,255,53,2025-03-02,4.76,4.86,4.93,4.84,4.65,"c(431177.60052916, 4583145.22921145)",1316.17983204,1,1
45802989,2016,1,2,1,el Barri Gòtic,Ciutat Vella,Private room,NA,NA,NA,NA,364,0,0,NA,NA,NA,NA,NA,NA,"c(431240.789366399, 4581258.25549852)",1316.17983204,1,0
45814330,2020,2,2,2,el Barri Gòtic,Ciutat Vella,Entire home/apt,2,1,3,222,248,192,33,2025-01-13,4.81,4.86,4.87,4.73,4.5,"c(431055.148519168, 4581399.69293024)",1316.17983204,1,1
45355010,2016,1,2,1,el Carmel,Horta-Guinardó,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(429510.920500654, 4586189.03246331)",850.437775277,3,0
45356213,2019,1,2,2,el Fort Pienc,Eixample,Entire home/apt,1,1,3,176,0,66,10,2025-03-08,4.77,4.94,4.8,4.8,4.46,"c(431571.296209964, 4583137.05770682)",1334.33646724,2,1
45356687,2019,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,0,2,160,271,186,34,2025-02-20,4.84,4.7,4.66,4.88,4.58,"c(431334.253159332, 4581766.98924226)",1316.17983204,1,1
45357613,2019,1,2,2,la Nova Esquerra de l'Eixample,Eixample,Entire home/apt,1,2,4,165,288,24,2,2025-02-22,3.83,4,4.33,4.83,4,"c(428646.710259937, 4581427.67051052)",1334.33646724,2,1
45362701,2017,1,2,2,el Raval,Ciutat Vella,Private room,NA,NA,NA,NA,0,0,0,2023-05-09,4.36,4.93,4.93,4.57,4.29,"c(430512.895114709, 4580959.86994638)",1316.17983204,1,0
45401363,2020,2,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,1,2,61,2,255,4,2025-01-31,4.94,4.94,4.76,4.94,4.59,"c(431683.760483831, 4581675.97320722)",1316.17983204,1,1
45416321,2012,1,2,1,el Poble Sec,Sants-Montjuïc,Entire home/apt,1,3,5,240,327,30,3,2025-03-03,3.2,4.6,4.6,4.4,3.2,"c(429703.389652609, 4580272.63671744)",1316.17983204,1,1
45430518,2011,1,2,2,Diagonal Mar i el Front Marítim del Poblenou,Sant Martí,Entire home/apt,2,3,5,183,297,168,26,2025-02-20,4.67,4.39,4.76,4.79,4.67,"c(434561.669941933, 4583957.67294582)",1334.33646724,2,1
45444900,2012,2,2,2,Sant Antoni,Eixample,Entire home/apt,2,1,2,201,238,255,83,2025-02-22,4.93,4.99,4.98,4.87,4.82,"c(430364.289348279, 4580760.00154059)",1316.17983204,1,1
45447514,2016,2,2,2,el Raval,Ciutat Vella,Entire home/apt,3,2,3,70,243,255,4,2025-01-12,4.73,4.73,4.77,4.32,4.82,"c(430110.395389266, 4581108.07733859)",1316.17983204,1,1
45821787,2013,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,1,1,64,102,64,0,2025-01-15,5,5,4,5,5,"c(431595.74093657, 4581830.02260814)",1316.17983204,1,0
45827628,2012,1,2,2,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,Private room,1,1,1,50,365,0,0,NA,NA,NA,NA,NA,NA,"c(428478.324878657, 4583514.46341675)",1334.33646724,2,0
45843202,2014,1,2,2,el Camp de l'Arpa del Clot,Sant Martí,Private room,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(431868.938416333, 4585270.44210315)",474.370862243,3,0
45856140,2015,2,2,2,el Fort Pienc,Eixample,Entire home/apt,1,3,6,111,247,255,54,2025-03-02,4.84,4.9,4.92,4.86,4.79,"c(431472.751689083, 4583236.80484811)",1334.33646724,2,1
45857969,2020,1,2,2,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,Entire home/apt,1,1,2,NA,0,0,0,NA,NA,NA,NA,NA,NA,"c(431621.865915238, 4581674.33645898)",1316.17983204,1,0
45872838,2015,2,2,2,el Fort Pienc,Eixample,Entire home/apt,1,3,5,106,273,255,48,2025-03-02,4.65,4.86,4.91,4.87,4.55,"c(431469.921136698, 4583467.7710958)",1334.33646724,2,1
45876372,2019,1,2,2,l'Antiga Esquerra de l'Eixample,Eixample,Private room,NA,1,NA,NA,217,0,0,2021-08-03,5,5,5,5,5,"c(429847.274486514, 4582435.19373001)",1316.17983204,1,0
